Subject,repetition,word,token,Frame,X,Y
NJ0205a,H,pat,H_pat,24,496,189
NJ0205a,H,pat,H_pat,25,503,197
NJ0205a,H,pat,H_pat,26,509,205
NJ0205a,H,pat,H_pat,27,516,213
NJ0205a,H,pat,H_pat,28,523,221
NJ0205a,H,pat,H_pat,29,531,228
NJ0205a,H,pat,H_pat,30,539,234
NJ0205a,H,pat,H_pat,31,547,241
NJ0205a,H,pat,H_pat,32,555,248
NJ0205a,H,pat,H_pat,33,562,255
NJ0205a,I,pat,I_pat,1,262,233
NJ0205a,I,pat,I_pat,2,271,228
NJ0205a,I,pat,I_pat,3,280,223
NJ0205a,I,pat,I_pat,4,289,218
NJ0205a,I,pat,I_pat,5,299,213
NJ0205a,I,pat,I_pat,6,308,207
NJ0205a,I,pat,I_pat,7,317,203
NJ0205a,I,pat,I_pat,8,327,198
NJ0205a,I,pat,I_pat,9,336,194
NJ0205a,I,pat,I_pat,10,347,192
NJ0205a,I,pat,I_pat,11,357,190
NJ0205a,I,pat,I_pat,12,367,188
NJ0205a,I,pat,I_pat,13,378,186
NJ0205a,I,pat,I_pat,14,388,186
NJ0205a,I,pat,I_pat,15,398,184
NJ0205a,I,pat,I_pat,16,409,182
NJ0205a,I,pat,I_pat,17,419,180
NJ0205a,I,pat,I_pat,18,429,177
NJ0205a,I,pat,I_pat,19,440,176
NJ0205a,I,pat,I_pat,20,450,176
NJ0205a,I,pat,I_pat,21,460,178
NJ0205a,I,pat,I_pat,22,470,181
NJ0205a,I,pat,I_pat,23,479,187
NJ0205a,I,pat,I_pat,24,488,193
NJ0205a,I,pat,I_pat,25,496,200
NJ0205a,I,pat,I_pat,26,503,207
NJ0205a,I,pat,I_pat,27,510,215
NJ0205a,I,pat,I_pat,28,517,223
NJ0205a,I,pat,I_pat,29,524,231
NJ0205a,I,pat,I_pat,30,530,239
NJ0205a,I,pat,I_pat,31,537,247
NJ0205a,I,pat,I_pat,32,543,255
NJ0205a,I,pat,I_pat,33,550,264
NJ0205a,J,pat,J_pat,1,253,233
NJ0205a,J,pat,J_pat,2,262,227
NJ0205a,J,pat,J_pat,3,271,221
NJ0205a,J,pat,J_pat,4,281,216
NJ0205a,J,pat,J_pat,5,290,210
NJ0205a,J,pat,J_pat,6,300,205
NJ0205a,J,pat,J_pat,7,310,200
NJ0205a,J,pat,J_pat,8,320,197
NJ0205a,J,pat,J_pat,9,330,193
NJ0205a,J,pat,J_pat,10,341,191
NJ0205a,J,pat,J_pat,11,352,189
NJ0205a,J,pat,J_pat,12,362,187
NJ0205a,J,pat,J_pat,13,373,184
NJ0205a,J,pat,J_pat,14,383,180
NJ0205a,J,pat,J_pat,15,393,177
NJ0205a,J,pat,J_pat,16,404,173
NJ0205a,J,pat,J_pat,17,414,170
NJ0205a,J,pat,J_pat,18,425,168
NJ0205a,J,pat,J_pat,19,436,168
NJ0205a,J,pat,J_pat,20,447,170
NJ0205a,J,pat,J_pat,21,456,176
NJ0205a,J,pat,J_pat,22,465,182
NJ0205a,J,pat,J_pat,23,473,188
NJ0205a,J,pat,J_pat,24,482,195
NJ0205a,J,pat,J_pat,25,492,200
NJ0205a,J,pat,J_pat,26,501,206
NJ0205a,J,pat,J_pat,27,510,213
NJ0205a,J,pat,J_pat,28,518,220
NJ0205a,J,pat,J_pat,29,526,227
NJ0205a,J,pat,J_pat,30,535,233
NJ0205a,J,pat,J_pat,31,544,240
NJ0205a,J,pat,J_pat,32,552,247
NJ0205a,J,pat,J_pat,33,561,254
NJ0205a,K,pat,K_pat,1,272,235
NJ0205a,K,pat,K_pat,2,281,230
NJ0205a,K,pat,K_pat,3,289,225
NJ0205a,K,pat,K_pat,4,298,219
NJ0205a,K,pat,K_pat,5,307,213
NJ0205a,K,pat,K_pat,6,316,208
NJ0205a,K,pat,K_pat,7,325,204
NJ0205a,K,pat,K_pat,8,335,201
NJ0205a,K,pat,K_pat,9,344,198
NJ0205a,K,pat,K_pat,10,354,195
NJ0205a,K,pat,K_pat,11,364,193
NJ0205a,K,pat,K_pat,12,374,190
NJ0205a,K,pat,K_pat,13,384,187
NJ0205a,K,pat,K_pat,14,394,184
NJ0205a,K,pat,K_pat,15,404,180
NJ0205a,K,pat,K_pat,16,414,177
NJ0205a,K,pat,K_pat,17,424,175
NJ0205a,K,pat,K_pat,18,434,174
NJ0205a,K,pat,K_pat,19,444,173
NJ0205a,K,pat,K_pat,20,454,174
NJ0205a,K,pat,K_pat,21,464,176
NJ0205a,K,pat,K_pat,22,473,181
NJ0205a,K,pat,K_pat,23,482,188
NJ0205a,K,pat,K_pat,24,490,194
NJ0205a,K,pat,K_pat,25,498,201
NJ0205a,K,pat,K_pat,26,505,208
NJ0205a,K,pat,K_pat,27,513,214
NJ0205a,K,pat,K_pat,28,520,222
NJ0205a,K,pat,K_pat,29,527,230
NJ0205a,K,pat,K_pat,30,534,237
NJ0205a,K,pat,K_pat,31,543,243
NJ0205a,K,pat,K_pat,32,551,249
NJ0205a,K,pat,K_pat,33,560,254
